8;31;220
6;63;173
10;85;225
12;90;218
9;70;190
6;129;130
8;116;187
7;112;224
7;111;142
8;30;222
7;83;165
4;67;178
9;53;139
8;66;192
10;77;224
7;151;137
11;78;240
9;89;232
7;69;181
9;83;214
9;127;186
8;31;211
8;147;167
8;53;194
7;100;158
10;131;163
5;26;219
8;60;197
8;115;173
7;99;162
10;121;143
3;84;136
11;69;243
9;28;216
5;82;222
9;41;214
5;87;170
11;89;228
9;115;175
11;184;162
8;31;220
8;123;131
9;82;219
8;118;136
6;125;163
5;134;143
10;71;244
10;76;234
10;116;193
11;36;220
9;80;223
12;86;227
8;91;182
6;105;168
9;27;228
5;92;158
11;86;214
8;52;200
0;46;199
8;95;177
5;125;116
5;26;218
8;148;129
9;88;234
12;98;229
9;89;217
6;130;129
7;131;134
9;85;227
9;85;229
10;133;176
11;93;216
4;40;210
10;75;234
11;81;231
12;87;225
9;131;173
8;22;233
7;135;149
8;30;223
8;53;206
10;97;232
7;117;150
6;133;125
7;103;171
7;139;136
8;30;222
6;143;134
8;73;174
11;97;225
9;129;170
8;61;193
10;60;199
8;101;176
8;56;187
9;62;196
178;110;176
9;67;182
12;85;229
9;108;170
8;164;132
9;146;164
9;128;157
11;50;209
7;132;164
7;56;199
11;101;213
6;140;137
5;85;172
6;137;134
11;70;239
11;70;239
7;54;206
12;141;147
6;130;135
7;123;122
8;55;198
9;81;177
10;39;218
11;122;171
6;131;146
10;65;195
9;64;246
9;122;152
10;100;211
8;55;184
8;129;150
8;123;157
11;95;219
10;88;225
9;44;222
9;72;135
8;128;129
6;127;130
8;61;201
10;80;218
9;58;197
10;99;222
4;94;135
6;149;144
7;40;203
11;86;217
11;107;190
8;128;149
7;101;162
10;77;224
10;54;204
8;98;172
8;106;193
6;86;196
8;32;215
9;155;143
11;77;203
6;126;146
8;60;197
8;51;200
10;38;223
7;155;133
10;71;198
11;92;203
6;61;209
10;82;255
8;151;135
7;139;145
175;89;134
6;131;146
10;40;213
5;25;231
7;29;220
11;79;231
7;44;209
6;136;141
7;150;148
7;107;136
11;91;205
10;79;222
6;43;218
6;76;154
10;72;240
6;119;152
10;76;230
6;95;134
10;77;224
10;71;237
6;120;117
5;129;130
9;63;193
10;72;242
11;105;208
4;71;168
9;114;164
9;92;200
5;77;172
6;57;189
5;119;150
10;93;220
9;40;219
11;86;238
6;122;148
11;91;230
8;109;178
11;82;227
11;80;233
7;168;135
7;137;138
12;77;173
9;68;194
7;28;231
10;77;182
6;38;193
10;79;223
12;103;218
7;100;187
6;135;134
5;54;165
6;137;140
5;87;168
0;54;217
0;136;135
11;27;252
6;61;181
5;102;157
6;124;148
8;109;175
6;132;145
8;137;130
9;45;213
6;122;148
11;95;186
4;69;174
10;77;249
5;26;213
8;127;187
4;42;220
10;30;214
9;92;240
11;71;188
7;116;150
3;23;225
11;76;230
10;76;231
12;93;221
6;98;172
8;126;162
8;67;191
7;40;205
9;81;167
9;28;222
10;114;195
11;99;212
6;124;164
11;70;239
6;36;206
10;97;229
8;58;201
7;142;144
4;86;121
8;137;130
0;29;212
10;77;228
4;43;188
5;109;159
9;100;232
12;103;211
5;20;227
8;58;202
7;142;133
7;93;170
12;39;194
7;120;155
7;129;117
10;105;208
8;67;195
8;62;107
7;78;176
8;29;255
11;83;230
7;118;184
6;144;145
7;120;119
7;138;137
8;61;202
4;37;218
8;66;194
9;48;204
9;69;197
6;56;191
4;97;132
8;58;203
8;105;160
10;82;214
7;141;134
8;46;216
7;145;130
8;154;151
3;23;220
8;133;146
8;136;154
8;105;172
12;95;222
9;88;203
11;79;236
11;100;232
12;113;199
6;141;136
7;136;139
9;120;200
10;54;197
9;66;200
9;69;191
2;105;197
12;85;219
5;109;122
6;145;132
8;52;210
6;122;144
6;132;145
8;86;142
4;43;214
177;64;128
11;88;211
11;37;211
6;94;193
9;75;180
6;40;219
8;36;218
6;136;135
5;24;229
7;93;162
11;70;240
8;152;131
10;94;193
7;144;140
6;30;222
9;35;214
11;53;215
7;90;168
11;103;207
11;112;203
7;42;218
7;122;142
8;113;181
10;76;231
11;108;199
8;55;182
6;109;140
9;104;219
6;58;184
4;105;148
6;65;180
9;111;200
10;85;213
8;22;233
11;85;217
11;78;238
10;65;196
6;34;218
9;104;164
9;123;188
10;78;227
11;106;207
8;30;223
6;123;151
10;59;203
10;81;217
11;79;235
8;121;148
9;92;200
10;70;181
6;108;118
7;122;142
7;127;129
8;61;201
6;115;111
12;104;221
11;62;192
8;36;218
10;28;202
7;133;151
9;88;209
6;63;201
7;149;137
7;55;203
10;71;245
11;112;196
8;90;178
10;117;188
7;130;151
9;69;193
10;80;218
8;52;201
7;155;127
7;37;222
8;137;132
4;63;202
8;128;131
7;145;128
9;156;121
7;130;116
7;109;159
6;34;218
9;71;188
12;90;219
8;101;136
7;141;139
12;105;222
8;160;147
7;138;148
6;133;144
4;101;119
6;30;223
9;116;196
11;85;225
8;156;124
8;110;239
11;71;238
12;96;220
8;68;187
8;73;188
6;135;125
7;103;183
2;58;181
8;177;130
11;50;211
9;62;186
8;151;157
8;61;192
7;132;133
9;108;203
4;85;141
11;70;239
6;93;164
7;138;142
9;77;244
10;109;206
9;27;226
11;84;233
8;33;207
6;90;170
7;136;144
8;143;136
1;48;206
3;78;192
10;97;113
5;126;142
11;47;202
7;127;167
7;59;191
10;78;208
9;26;232
9;101;224
10;45;204
6;155;132
5;35;218
8;111;151
6;153;133
10;55;200
7;123;151
8;143;134
178;72;216
11;82;239
7;123;185
9;87;247
6;117;157
9;61;202
12;120;204
176;52;190
9;114;175
6;137;140
7;158;124
11;74;180
7;76;147
10;76;227
7;139;136
4;55;168
9;89;109
12;43;213
174;45;211
11;79;235
8;152;138
8;78;189
9;72;171
7;99;230
7;116;162
6;29;227
6;128;141
10;54;200
4;96;130
11;99;219
5;118;151
11;71;237
7;115;140
2;113;197
9;82;125
9;60;191
11;84;218
6;43;201
5;85;159
9;69;193
4;94;127
8;137;153
10;125;188
7;124;163
6;33;223
11;76;241
8;62;199
8;77;249
7;40;203
11;76;181
12;99;231
8;145;178
10;69;186
8;33;208
11;85;218
6;30;222
11;82;224
12;99;212
5;46;195
10;94;192
6;135;142
8;151;128
9;71;188
8;143;136
11;96;226
10;63;202
12;86;228
7;133;119
8;91;135
11;74;179
6;136;141
8;50;204
7;80;205
8;32;217
6;110;139
177;107;122
10;79;222
9;36;205
8;118;199
9;99;225
8;137;117
7;142;131
7;138;142
11;37;214
4;46;184
8;60;173
11;72;205
10;67;189
7;104;170
6;104;164
11;85;217
5;101;131
8;55;200
6;30;222
7;116;162
7;126;164
8;47;219
10;90;233
8;112;211
7;96;168
10;66;194
9;65;205
11;116;185
5;96;141
8;55;189
6;58;184
9;68;142
6;134;126
8;141;137
11;92;202
5;67;172
7;28;224
10;77;250
7;126;164
9;61;201
8;57;194
12;87;226
8;137;179
2;50;182
11;100;217
2;74;163
10;80;218
10;102;225
5;101;144
8;45;220
7;134;141
7;136;129
9;50;203
11;99;217
5;35;219
6;130;141
10;80;219
11;90;203
10;65;195
8;56;208
10;106;180
7;138;146
8;75;174
7;63;177
7;144;136
10;93;243
11;78;180
6;132;145
10;106;210
9;102;231
6;34;219
11;104;219
9;112;178
8;96;167
11;100;217
8;94;180
6;116;183
10;105;202
8;22;230
6;110;155
6;61;208
7;142;133
8;88;189
6;120;127
7;57;196
8;30;223
6;104;170
10;76;238
12;77;244
10;78;222
10;105;209
8;56;211
11;78;240
7;124;121
6;105;161
9;118;158
5;76;174
6;140;137
5;83;193
0;26;158
6;133;144
7;62;203
11;49;215
7;123;129
11;81;228
9;44;197
6;133;140
8;58;202
8;74;186
7;103;129
6;131;146
8;67;193
7;125;165
5;26;226
8;139;139
11;79;175
8;166;138
10;82;222
8;59;206
10;49;202
4;111;115
10;65;195
6;126;140
7;155;145
6;108;111
10;104;213
9;47;206
9;84;218
8;53;194
8;144;135
8;153;127
7;54;207
11;111;204
9;60;205
8;137;117
12;97;218
10;128;163
10;78;225
10;62;205
11;92;207
11;108;214
7;138;146
9;81;221
176;28;197
8;50;206
8;129;150
10;71;197
10;81;216
9;76;178
11;78;236
6;126;136
2;133;192
10;79;227
9;85;215
10;101;207
5;75;156
7;30;212
10;25;224
8;136;116
7;151;130
6;132;145
12;103;215
6;37;199
9;34;218
11;104;201
10;79;224
5;101;131
9;96;181
8;60;170
10;71;202
0;63;122
9;79;227
6;118;153
8;169;143
5;122;149
6;134;147
6;118;154
0;23;197
12;95;203
6;58;204
8;159;144
7;137;117
10;101;227
9;42;208
8;53;193
7;143;141
5;20;231
8;126;144
7;142;142
9;108;226
11;110;200
5;119;114
10;59;183
10;102;137
11;94;227
10;85;212
12;104;216
10;78;226
6;45;214
10;58;206
8;97;165
9;117;159
10;54;204
11;99;234
10;119;184
4;85;141
8;59;206
6;138;139
9;84;136
9;49;177
11;60;201
11;112;208
6;135;142
9;118;199
9;34;215
11;36;217
11;70;240
12;97;215
6;119;141
7;138;146
12;104;220
10;134;171
7;119;148
10;63;202
9;104;224
4;86;139
9;42;206
8;70;183
12;93;209
12;74;183
8;64;200
11;45;211
6;87;162
8;114;183
8;116;138
8;90;111
8;128;151
11;80;232
10;83;219
4;104;162
6;147;139
7;145;139
6;29;231
6;33;221
5;126;134
10;95;239
8;63;187
11;44;216
11;102;213
6;133;136
11;100;217
9;59;193
10;82;211
1;24;225
7;142;138
11;95;196
10;71;244
5;20;231
7;124;152
7;143;137
11;85;219
6;118;140
7;113;126
11;97;216
7;134;150
11;103;210
9;71;187
6;92;185
7;144;136
11;104;202
6;111;167
6;49;217
9;74;193
6;108;153
8;31;220
7;54;207
7;135;140
11;98;214
6;123;147
8;60;174
9;95;194
10;54;197
5;27;217
6;65;134
8;48;206
7;133;148
7;171;143
10;25;224
5;99;157
9;62;184
6;94;163
11;101;208
7;140;140
8;60;196
9;62;197
1;31;172
11;108;220
12;97;218
11;77;179
6;51;213
5;69;170
7;89;126
7;134;152
12;93;227
6;99;129
10;66;193
11;63;197
8;54;194
10;75;236
5;116;154
11;93;233
6;122;148
1;62;178
10;120;177
8;119;163
6;154;124
10;76;185
8;120;159
4;95;153
11;87;194
8;150;133
9;92;155
12;88;222
5;125;135
6;122;150
5;103;169
7;120;125
5;98;135
2;82;128
7;38;215
7;93;162
10;72;197
6;135;151
11;89;209
2;87;106
5;102;132
6;34;220
11;78;231
11;75;184
8;60;197
8;63;186
7;74;187
7;148;133
12;90;215
5;121;148
7;114;165
3;25;205
9;74;180
8;59;206
7;140;144
11;90;232
11;46;204
8;119;178
8;95;170
10;53;201
7;121;167
11;98;221
8;120;125
6;59;203
11;86;217
9;45;213
5;99;157
6;131;146
11;81;223
10;111;172
4;128;145
11;72;185
6;101;206
8;158;134
10;102;219
11;93;201
10;67;191
12;71;233
11;79;236
11;38;209
9;125;114
3;22;230
9;114;134
7;128;126
9;68;194
10;133;186
9;106;188
10;77;228
8;61;210
6;131;138
11;106;142
11;104;205
8;54;203
11;80;227
10;127;185
10;75;235
178;108;153
9;163;158
10;96;231
12;105;214
9;113;183
7;128;172
11;82;223
9;100;135
9;34;216
10;100;199
11;91;205
3;64;176
8;105;183
11;41;216
6;122;125
9;126;193
10;95;221
11;88;231
11;108;194
8;158;153
6;144;145
0;50;182
8;70;149
10;79;224
0;17;236
8;107;181
5;20;234
11;81;223
7;131;142
10;79;223
8;157;171
7;136;174
12;46;243
10;76;230
10;94;240
10;40;213
8;49;210
9;128;158
11;103;221
6;148;129
7;136;165
11;100;205
12;99;213
6;109;129
9;50;203
8;49;203
10;74;233
7;133;148
7;125;141
6;113;176
5;121;148
10;47;195
9;27;225
1;40;172
6;30;223
5;81;167
9;61;200
6;123;139
8;102;178
4;89;103
9;110;171
5;97;197
8;85;178
8;23;225
10;79;224
11;84;215
6;133;138
8;147;139
6;78;195
8;45;219
7;98;128
10;101;201
6;119;141
10;98;226
10;112;196
10;97;232
7;135;140
8;64;202
8;56;196
6;132;145
6;38;196
5;47;217
11;88;228
7;142;124
9;68;196
7;53;211
3;86;133
5;110;111
5;104;162
8;85;117
9;82;219
7;143;141
9;27;225
7;105;168
7;141;132
7;141;139
1;94;138
10;106;215
8;137;130
7;146;129
2;69;191
5;122;138
8;146;131
8;125;187
12;112;212
9;49;197
11;49;214
11;111;198
11;73;240
6;120;153
11;88;232
8;110;192
10;75;188
1;59;221
10;76;230
10;78;180
10;111;202
7;62;214
9;67;183
10;77;225
7;143;143
6;59;181
11;100;210
10;73;236
8;121;165
9;45;214
6;129;142
12;112;201
6;121;150
7;134;131
8;154;126
8;24;217
10;82;212
6;129;144
6;33;223
11;103;144
6;123;147
6;106;161
8;32;213
10;76;231
6;122;149
8;52;196
7;119;173
6;123;147
5;20;235
6;35;210
7;136;144
8;135;164
12;83;236
11;95;212
9;90;210
11;81;229
11;76;175
11;71;237
11;84;215
11;85;216
6;151;135
10;101;225
7;152;124
4;65;191
4;55;111
7;132;120
8;150;121
10;96;230
7;113;140
10;78;222
11;76;174
8;59;198
10;79;226
11;43;208
5;87;141
12;100;225
9;135;162
7;158;124
8;62;165
2;124;197
5;20;234
8;73;108
7;104;169
7;166;137
9;125;172
5;35;219
6;132;137
7;66;190
6;127;143
11;88;224
9;108;174
10;73;242
8;47;215
6;128;131
12;102;224
8;23;226
9;45;215
11;128;171
7;66;201
6;139;138
6;147;127
7;142;133
3;56;179
9;66;201
6;143;143
5;86;157
11;94;197
8;51;196
11;79;237
9;64;190
5;36;215
8;51;206
10;72;242
12;100;188
11;100;215
7;138;146
5;35;218
2;99;134
8;115;168
9;109;224
10;74;239
10;167;169
10;72;246
11;83;238
7;68;196
9;93;201
8;49;202
5;144;126
12;105;211
9;33;221
9;99;176
5;35;220
11;101;215
11;105;225
11;96;226
7;44;210
9;115;179
5;35;216
12;86;216
9;28;220
5;109;112
12;96;205
9;62;197
7;131;132
8;117;170
6;112;152
8;108;180
3;22;232
8;23;226
6;135;134
6;121;188
7;179;134
10;70;181
10;80;218
9;105;177
4;121;120
6;124;150
8;58;204
11;87;212
9;100;202
10;139;161
6;115;149
12;105;218
3;23;226
8;57;193
11;81;228
8;50;202
8;64;203
10;128;184
6;129;142
7;58;217
10;139;154
11;91;225
10;128;160
11;54;195
9;69;192
8;98;171
11;76;181
11;43;207
2;86;154
11;106;193
7;148;126
10;88;192
8;53;206
11;108;201
9;138;165
12;90;217
8;32;212
7;96;165
7;103;158
3;22;229
8;33;208
7;122;152
6;116;198
8;46;216
8;38;209
12;91;194
7;151;133
6;119;144
11;85;231
7;135;160
7;101;184
10;80;221
11;99;216
10;74;233
8;165;128
8;30;218
8;75;173
7;91;160
12;37;205
9;82;217
6;106;166
8;134;145
8;68;187
10;105;217
10;78;221
6;139;138
10;79;222
12;107;208
7;141;161
5;24;236
6;146;140
10;79;223
9;28;222
6;132;137
10;81;216
7;120;163
7;94;188
9;84;236
8;134;171
7;135;164
6;132;137
8;92;114
11;96;209
10;64;199
9;129;182
7;129;125
5;85;175
8;32;217
12;105;206
9;72;184
11;103;199
7;58;193
5;102;145
9;67;203
6;31;212
8;115;167
11;96;210
8;59;209
7;94;173
8;158;132
7;31;207
6;46;206
6;126;121
12;98;236
6;29;225
9;60;204
9;75;177
7;37;220
5;119;150
11;107;202
6;99;170
10;105;213
8;46;215
11;48;198
6;143;127
7;125;139
10;81;214
8;46;218
11;76;231
7;142;142
5;20;231
5;20;231
8;31;220
4;32;222
10;80;220
8;140;129
8;134;170
8;62;205
11;100;214
7;79;200
5;96;180
11;97;192
10;79;222
6;36;207
8;54;190
10;79;222
11;85;225
9;62;186
7;136;139
10;83;212
10;75;232
7;149;132
8;23;223
8;61;166
8;125;163
5;25;225
9;61;202
10;40;213
10;49;205
7;151;125
8;45;222
11;58;199
7;126;162
9;45;216
6;129;148
8;154;159
7;31;208
8;132;114
8;36;221
6;88;160
5;20;226
177;22;216
9;130;184
8;128;163
4;55;167
8;55;201
8;22;229
9;62;196
10;42;218
11;85;219
9;42;205
6;109;129
6;111;168
6;133;138
5;25;222
11;76;185
10;77;229
0;42;181
10;103;204
9;70;174
6;52;205
12;89;221
8;56;208
8;62;205
10;83;211
7;122;127
7;56;201
7;78;143
5;88;139
11;103;211
8;137;117
9;28;221
6;115;144
10;100;199
7;65;204
6;76;167
7;144;131
11;77;179
5;104;127
11;98;219
6;35;211
11;101;208
8;47;213
10;78;225
8;49;207
8;32;217
12;74;183
11;92;214
6;115;157
7;156;126
9;105;178
11;86;216
10;138;163
8;171;137
8;132;164
9;94;198
11;127;197
5;124;125
10;72;244
7;163;156
10;73;246
9;47;206
6;137;140
8;46;214
11;77;179
8;48;206
4;84;152
6;58;186
10;79;220
9;65;189
7;153;142
8;46;222
10;95;230
11;119;184
6;135;142
7;136;174
10;94;211
3;22;228
11;102;212
6;61;175
5;107;157
11;69;244
10;145;121
10;100;234
6;30;222
8;37;213
9;97;214
7;142;122
7;29;221
10;75;234
8;121;139
7;137;147
8;108;167
5;131;128
10;73;238
8;31;222
12;94;238
1;96;136
174;37;111
7;29;222
8;109;148
10;81;216
9;27;223
7;100;187
10;90;221
10;105;211
7;41;201
0;82;112
9;105;163
7;121;145
5;26;227
7;103;171
11;106;214
6;35;190
11;101;201
8;110;176
0;19;219
8;52;191
10;94;190
9;132;139
8;49;213
5;98;138
10;74;235
4;37;220
7;62;180
11;81;229
5;40;223
11;94;231
9;149;125
10;99;222
11;42;211
7;117;137
9;120;174
10;117;201
12;90;210
8;24;214
4;87;147
11;85;220
7;37;220
8;59;215
12;53;210
5;121;124
9;131;140
6;109;155
9;62;196
9;62;199
4;38;213
9;104;219
9;111;165
11;82;226
8;47;212
8;73;179
11;33;211
8;120;159
9;34;217
10;78;225
10;80;217
7;137;147
11;36;220
7;42;217
9;27;228
10;49;205
5;80;169
6;123;147
11;80;230
5;73;184
179;81;164
12;100;217
8;48;207
11;95;229
11;78;238
6;133;157
5;107;124
10;77;224
7;132;143
10;117;140
8;116;119
11;78;238
8;122;171
9;36;207
5;44;175
8;58;201
11;72;192
3;22;229
11;81;230
10;79;222
6;30;222
8;154;124
9;100;220
179;119;221
8;53;199
5;131;119
7;137;147
6;125;137
7;45;202
6;88;159
8;136;133
6;134;143
10;103;223
11;94;230
9;72;197
8;65;153
11;94;203
6;41;213
8;133;146
8;35;195
5;20;228
6;98;170
11;106;204
9;63;195
8;109;180
10;55;200
12;96;204
9;110;195
6;149;128
5;122;148
5;20;234
7;132;149
11;98;214
7;159;138
6;122;148
11;104;209
6;140;137
8;160;161
4;28;221
6;107;170
11;84;221
8;58;203
10;80;225
6;138;122
10;72;242
6;42;208
8;38;207
7;125;149
173;24;221
4;84;143
9;117;159
8;64;182
12;120;204
11;88;212
10;73;236
9;61;202
9;95;218
8;52;191
8;143;136
6;133;144
8;32;216
6;136;141
10;73;174
170;28;210
5;20;232
12;66;244
4;118;217
7;137;143
10;79;224
8;58;188
6;145;125
11;98;190
10;78;221
12;128;176
12;102;185
10;80;220
7;129;144
11;79;237
10;81;214
8;62;169
9;110;199
5;97;140
9;60;204
6;128;137
6;30;222
1;117;216
8;86;196
7;99;230
6;43;219
6;124;146
11;83;236
11;77;243
4;39;216
11;105;207
10;79;223
6;111;138
9;104;226
8;51;205
12;90;219
12;105;216
7;123;151
9;94;200
10;78;221
9;131;187
8;62;190
179;102;175
11;81;231
9;73;181
10;76;233
175;64;178
3;23;223
10;78;225
12;108;207
11;75;240
11;42;212
9;82;217
8;32;218
5;108;134
12;99;208
4;82;146
5;125;135
7;107;148
6;107;110
11;32;220
11;78;233
10;75;230
8;143;136
8;147;167
9;137;136
5;91;166
9;95;212
6;144;133
6;50;215
4;82;172
2;106;113
3;22;229
175;80;178
12;79;193
8;99;124
6;132;139
12;94;220
10;92;208
10;39;218
10;78;226
4;75;170
9;84;213
7;108;149
9;112;212
10;79;223
7;54;209
8;113;171
11;90;224
7;29;219
6;147;130
9;71;187
10;122;200
10;74;238
5;95;164
9;130;133
8;115;169
6;116;121
8;85;186
10;90;222
6;111;138
12;97;214
8;31;221
6;118;153
10;117;194
12;109;206
8;22;232
4;58;181
8;111;174
10;76;184
5;95;163
10;80;221
12;26;225
6;98;231
9;101;224
6;161;127
8;95;105
6;115;160
2;84;109
11;92;202
6;125;147
8;51;206
11;60;200
10;47;211
12;94;223
6;30;218
7;141;143
10;80;221
9;49;209
10;43;215
6;137;140
5;20;232
11;82;234
8;52;209
10;70;247
6;138;133
6;129;148
4;42;195
8;119;186
11;104;231
5;20;229
7;127;148
5;82;162
11;111;205
5;136;142
9;110;200
12;111;199
11;79;224
8;118;184
8;142;138
10;42;199
9;35;209
12;89;221
10;98;184
6;29;228
8;49;209
5;136;124
11;79;237
3;84;182
7;135;145
5;61;125
9;89;201
11;98;221
5;54;189
11;97;215
7;128;138
10;108;193
2;63;165
11;88;212
10;46;200
7;81;192
5;20;229
8;49;202
5;24;229
10;74;238
8;107;179
7;99;163
7;123;159
5;25;221
5;20;228
12;196;165
8;136;131
12;102;208
11;76;241
5;20;228
5;128;131
11;74;185
7;42;218
9;115;151
1;72;181
6;100;165
12;92;214
7;30;216
10;79;224
10;75;231
7;37;219
7;137;117
8;117;165
12;105;201
7;96;162
6;135;142
6;78;137
12;90;217
11;103;211
7;144;122
8;31;223
9;111;122
12;85;230
8;114;170
7;134;146
10;73;237
6;122;152
9;55;209
8;64;204
8;60;196
12;90;219
9;34;215
9;62;196
9;101;207
10;77;225
11;92;235
1;56;190
9;142;131
8;134;133
5;69;191
3;22;228
12;74;224
9;84;231
7;138;146
8;49;210
9;72;185
9;90;113
11;85;225
8;63;206
8;33;211
11;91;237
8;60;211
11;78;179
9;102;175
6;55;213
9;67;199
10;93;205
9;63;195
8;53;199
8;136;141
10;96;199
7;39;209
5;119;114
7;127;148
8;114;170
7;115;178
11;92;238
8;95;170
8;147;132
4;88;162
6;127;130
7;140;140
7;128;146
9;69;193
6;129;148
4;90;133
172;44;231
6;144;133
10;79;223
8;52;209
8;128;183
6;73;132
7;137;154
10;69;184
9;63;193
7;108;181
10;42;221
10;119;171
10;75;234
5;95;164
11;70;240
9;105;185
178;70;203
4;96;176
12;92;210
8;22;229
11;81;223
10;80;220
11;105;207
5;101;147
11;70;242
6;55;194
10;75;236
8;139;165
10;46;201
8;97;165
9;139;160
8;106;232
9;34;217
8;107;181
8;58;203
9;160;139
9;103;227
5;24;234
11;105;243
11;103;196
12;114;196
8;66;154
4;61;151
11;32;213
3;94;106
8;24;215
6;70;200
5;20;228
10;79;224
10;81;218
11;76;238
7;99;160
178;39;188
10;81;217
7;141;174
1;24;226
9;53;191
9;62;199
12;108;213
7;159;136
12;98;211
8;159;148
8;30;222
11;31;220
6;58;201
6;120;151
6;127;139
11;69;203
3;36;222
6;97;189
7;143;137
5;72;106
6;114;159
8;82;195
10;77;225
8;53;208
5;26;222
11;107;205
5;112;130
9;63;193
10;29;221
7;128;138
6;33;226
11;81;229
6;126;144
8;135;125
6;129;166
10;73;236
0;94;179
5;113;153
8;46;214
11;105;199
7;30;215
6;131;146
11;76;174
12;92;214
12;98;215
6;121;126
7;139;172
10;78;227
12;90;219
11;79;237
6;130;141
8;101;146
10;77;229
7;121;154
7;141;139
5;108;123
12;85;231
9;66;204
12;101;219
8;160;161
8;147;130
6;121;152
4;140;206
8;57;178
12;93;211
9;45;214
7;139;127
5;26;227
11;87;234
5;84;161
5;110;142
6;133;125
8;52;203
10;68;246
8;145;178
12;108;215
9;69;192
7;142;142
5;20;233
8;72;142
9;48;204
7;104;132
9;87;213
6;129;132
8;82;150
11;69;243
11;40;223
10;80;200
8;77;205
7;124;175
6;123;147
10;59;187
8;98;125
8;95;233
9;86;190
8;129;150
7;29;222
9;41;211
6;130;147
10;107;214
7;144;122
6;135;142
6;133;138
6;135;142
6;139;138
6;55;214
11;40;223
8;163;130
6;136;124
8;49;201
7;113;198
8;34;204
10;78;223
11;89;230
4;58;123
6;123;151
7;83;182
11;80;232
7;138;142
11;80;221
5;25;228
6;125;137
8;70;183
5;100;179
9;110;200
11;122;207
6;140;122
6;74;173
8;100;169
12;104;199
11;91;230
5;25;225
10;78;223
6;34;219
11;40;199
8;65;196
9;63;194
7;102;172
11;87;214
11;77;240
12;47;238
7;143;171
5;20;232
7;105;156
7;157;125
7;147;134
7;119;156
8;63;206
9;140;133
6;36;207
10;78;208
8;84;119
8;134;143
10;135;159
9;75;180
178;109;178
11;89;207
10;129;176
12;118;218
6;48;195
3;23;226
11;79;224
5;27;218
9;84;212
5;120;125
5;114;127
10;82;211
10;101;166
10;73;238
8;31;220
5;26;227
5;60;169
6;43;217
11;104;208
6;152;126
9;138;185
5;41;217
8;49;203
8;79;161
10;80;220
5;106;128
12;103;203
10;82;206
10;142;169
8;56;210
5;101;159
8;65;181
10;48;206
11;100;217
10;79;219
10;98;202
10;79;222
179;116;174
7;28;225
7;136;118
7;93;148
7;94;155
10;58;188
7;63;179
9;140;178
7;99;165
11;106;214
9;82;118
10;43;215
5;20;234
179;115;168
7;28;229
5;26;229
7;116;149
7;111;159
6;132;137
11;83;221
11;96;210
10;154;169
8;116;211
9;70;189
7;140;146
12;88;219
4;38;215
8;115;182
11;109;197
11;96;226
7;94;185
7;79;174
7;109;171
10;109;209
5;26;225
9;73;185
12;107;219
11;109;208
11;104;202
9;82;217
8;77;152
12;105;213
7;28;226
11;100;220
7;133;130
7;55;203
6;137;140
5;20;224
5;86;195
6;130;147
2;83;126
10;80;220
11;74;211
11;83;144
3;22;230
6;144;133
11;94;199
8;60;196
11;85;218
8;52;198
11;79;231
9;109;168
7;125;129
5;135;121
8;61;201
6;120;142
5;20;230
7;139;162
10;106;235
6;56;210
6;63;174
10;80;221
7;108;127
2;42;193
8;109;175
11;60;208
7;69;182
12;99;213
6;114;199
8;121;133
12;108;207
6;36;204
7;101;161
7;96;170
8;161;144
8;159;148
6;136;141
6;143;123
10;79;222
8;135;125
6;126;140
6;116;158
6;151;127
9;107;172
6;107;131
12;91;228
12;105;219
11;83;238
12;89;213
7;42;221
10;74;237
11;107;202
9;90;216
11;42;214
6;55;215
6;126;134
10;144;159
8;54;204
6;125;137
4;26;231
6;48;201
6;51;216
10;25;221
11;86;214
8;50;199
7;61;205
8;45;221
8;50;199
10;79;222
3;94;163
12;90;219
8;69;189
10;74;233
7;122;161
11;119;205
9;27;228
9;77;175
5;48;211
5;125;153
6;79;136
8;142;149
8;52;212
5;25;226
8;160;132
9;59;209
11;101;206
10;76;229
11;85;218
7;162;131
10;25;223
8;116;180
9;63;209
7;110;169
11;111;196
10;52;193
11;84;229
11;102;215
6;133;127
9;81;221
10;78;221
9;132;172
9;44;199
6;97;145
11;89;209
12;88;223
9;55;208
8;140;138
10;78;222
5;26;219
5;20;233
10;116;197
8;126;127
9;65;187
10;80;219
12;104;223
11;42;215
8;64;198
5;48;187
10;125;183
11;77;234
7;31;209
7;173;134
4;98;158
11;46;205
178;102;162
8;96;168
8;144;150
10;76;229
10;76;232
10;79;223
6;129;148
5;24;229
9;133;152
12;91;232
5;21;222
4;116;197
6;62;188
9;76;225
5;164;135
6;133;144
7;124;127
11;93;236
9;65;204
8;104;155
10;75;232
11;88;223
10;71;244
6;151;135
7;99;162
8;146;183
11;37;214
7;143;132
5;20;232
8;66;167
5;80;170
11;94;228
8;148;155
8;114;148
8;64;202
9;81;221
8;62;206
8;95;238
9;37;200
9;62;198
7;28;224
9;110;167
12;99;211
8;63;204
7;128;136
0;30;203
6;120;153
9;97;176
7;102;157
10;79;224
12;68;243
8;142;135
6;34;216
10;79;222
6;121;126
7;135;145
10;66;150
8;64;192
12;89;210
6;152;126
12;110;223
5;140;120
6;95;134
11;70;198
7;78;143
11;40;200
11;101;215
9;40;219
8;36;219
6;128;149
7;96;167
9;57;203
7;112;157
